Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20
Subject_1,0.86382735,-0.6047231,-0.70295197,-0.5004642,-0.18644598,-0.10730693,1.0446965,-1.0077987,-1.0973215,1.6545798,-1.0068846,-0.27290115,0.24474233,0.78935707,0.4975105,0.052020222,-0.16255397,0.3242311,0.33455515,0.103305064
Subject_2,-0.8416267,1.7928659,0.85067874,-2.147931,0.28858653,-0.51689035,0.17720394,0.5806805,-0.46574852,0.40759203,-0.24859531,-0.84061486,-0.6249673,0.7383585,-0.18838911,1.6037405,-0.18054532,1.3910409,0.5156084,-0.016872091
Subject_3,0.5951816,-0.21972187,0.71171737,-0.081897855,-0.2494075,-1.7097083,2.1778016,-0.7183494,0.082736626,-0.02636372,-1.4003975,0.14402467,-0.18275665,1.1525426,1.6779914,0.19315733,-0.84966564,1.5339626,0.4992856,-0.22159252
Subject_4,0.44909406,1.7812235,1.5463116,0.9994916,-2.344432,0.90791667,-0.9822288,0.454537,-0.4248051,-0.4854706,0.7953592,0.23962748,-1.3565578,-1.0653884,0.98073745,0.14265801,-1.2346127,-0.5074023,-1.04395,-0.4876934
Subject_5,0.09480137,-0.90247196,0.54767805,-1.7268515,-0.13580574,-1.5568256,-0.74837613,-0.67501605,0.8051553,-0.15750802,-0.22387885,0.64890844,-1.6746802,-0.46163645,1.5552051,0.9089616,-1.7814246,-1.1940132,-0.9100932,-0.8074188
Subject_6,-1.7150236,0.18319657,-1.5258573,-0.6378096,0.0721509,2.3571978,-0.79968077,1.3993793,-0.11140797,-0.65279275,1.3822081,1.5153469,-0.013723292,0.504181,0.08434561,0.18554172,-1.0348629,-1.4776644,1.4878851,0.7950172
Subject_7,1.4896225,-0.113841414,-1.5949732,-0.28762993,-0.39104426,-0.5560427,-0.64852107,0.62348866,-0.9943575,0.24928676,-1.1357533,-0.92687076,-0.743849,-0.056033224,0.573142,-0.018280163,0.23025231,-0.6824405,-1.0556487,0.3416557
Subject_8,-0.46964917,-0.33077326,-0.619437,0.95508194,-1.8419251,-0.63330525,0.39336583,0.4943537,-1.0409799,-0.036949806,-0.24651292,1.8034708,-0.91841394,-0.020719199,0.08755852,0.3262326,-0.95727074,0.846195,0.979627,0.7252959
Subject_9,-1.1123171,-0.6529613,-0.16870584,0.95620173,0.11643323,1.2259967,-0.17802991,0.96054566,-1.0859625,0.61792326,1.9151604,0.99312055,-1.0983584,-1.6648499,-1.5259045,-0.91238314,-1.0571067,-0.5522092,-0.10424644,-1.464419
Subject_10,-0.85151297,-0.18324788,0.9048755,-0.086241536,0.25111648,-0.95872736,-0.12067968,-0.947453,0.54938644,0.035131454,1.1193631,0.034905363,0.9805475,0.61582917,1.2532518,0.2356243,-0.054182507,-0.24601874,0.7750797,0.43088126
Subject_11,0.2879064,0.16309018,0.056827668,0.16837825,-0.37589687,-1.7890587,0.36843526,-0.7097651,-0.96695966,0.7366867,-0.013364661,-0.71266764,-1.3675516,-0.7841234,0.07286448,0.34139526,-0.09408554,-0.019855905,1.4631239,-0.7688863
Subject_12,0.8553127,-0.4492571,1.6609784,-1.0609871,-0.39286038,-0.35437325,0.18432634,-0.22127828,-0.7027582,1.0658276,1.2576731,-1.8319322,-1.6133109,1.7396888,-0.40864336,1.6224335,1.0945424,0.8516797,0.32072535,-0.251252
Subject_13,0.3245866,-0.5181427,0.66795176,-0.37051854,-0.06347604,2.3511045,-0.14189163,0.41344047,0.5501552,-1.8803054,1.2252362,0.051724173,-1.8036115,-1.2802521,-0.39487067,-0.6536862,0.7440326,-0.16576129,-0.17599043,1.8012419
Subject_14,0.41249844,-1.9183989,0.006660537,0.39071116,0.11515117,-0.12671092,-1.8541996,0.36256027,0.80371207,1.0300871,-0.5141013,-0.5391562,0.049325213,1.2087463,0.0808134,0.41920254,-0.3435903,-0.8446215,1.8250059,0.5124307
Subject_15,-0.8642136,-0.58833706,-1.4088701,0.3530007,0.30748957,1.3291022,0.08508014,0.60527414,-1.3358494,2.1798787,1.2642599,-0.89292485,-0.052876785,-0.55190665,-0.1572549,0.035443127,-0.24430972,-1.565974,0.8221638,-0.06613027
Subject_16,0.25946647,-0.9209436,-0.06412323,0.2757329,0.4553233,-0.7833687,-0.19928677,0.9793625,-0.42623836,0.14691515,-0.7640252,-1.4442246,-0.49324596,-0.63510823,0.37173337,0.12887286,-0.08482594,0.3627137,0.4819807,-0.5525613
Subject_17,0.4752344,-0.34637603,-0.20281328,0.54452085,-0.22234142,-0.9006877,0.25004497,0.019595109,-0.5449659,-0.5927078,0.35964945,-0.6966701,-0.62227756,-0.20506164,-0.03166724,0.15890042,-0.57089937,1.1061996,-0.2204433,0.35516372
Subject_18,1.1139888,0.31485066,-0.4632833,-0.17455007,-0.70992196,-0.10057034,0.0073604314,-0.43729624,-1.8370789,-0.29653665,1.7459071,-0.59297824,-0.65037185,-0.37642616,-0.9850111,-0.0196195,1.5387076,0.2143212,-0.08403537,-0.3046025
Subject_19,-0.50309986,-0.17331715,-0.14297198,1.0157601,-0.2714422,-0.85550547,-0.21234263,0.104768775,-0.65253925,-1.6459162,-1.2593063,1.0218018,1.0647477,-0.101300605,-0.85026765,1.9749862,-0.2352301,-0.92604303,0.38078,1.1692877
Subject_20,1.4801018,-0.8054347,0.43525377,-0.3786388,-1.6876662,0.008004325,-2.5925453,0.6440353,-0.34848064,-2.5712495,0.38140872,-1.224282,0.52764225,-1.6397109,-0.6891205,1.0811574,-1.1564413,-0.43331197,-0.7267513,1.1010368
Subject_21,-0.7001357,0.6253983,-0.10895923,2.063009,0.58975893,0.47878978,-0.629169,-0.2105671,0.12052366,0.030606827,0.101860315,-0.12630135,-0.9415873,-0.19947687,-2.0860882,-0.44229686,-2.8897593,0.21972933,0.36218598,0.32689628
Subject_22,-0.67663735,0.8547111,0.14308028,-1.3308995,-0.18327278,-0.67977476,0.31254354,-1.7519004,-1.5327545,0.008666249,2.2551405,0.01602701,-0.7792594,-0.81617206,0.19872743,1.8608301,1.4435567,1.864533,-0.5168681,1.1047791
Subject_23,1.0352198,0.34536088,0.5976827,2.1495774,-0.09821444,-2.0333762,-0.22026086,-2.0283713,0.93448603,-0.76973087,-1.4222835,1.9124582,-5.5694885,2.421334,0.03187493,-0.7128745,-1.548428,0.009035249,1.472875,1.0426599
Subject_24,-0.5877124,1.0895574,-1.5037253,0.7272379,-1.7780738,-0.38387433,0.22216304,-1.0533181,0.01832052,0.2994731,-0.61077803,-2.1674402,-0.6509195,1.0492104,-0.23004611,-0.36138913,-0.17934363,0.80366755,0.8777468,-0.4805417
Subject_25,0.57323897,-1.7683384,0.63112533,-0.7578159,-0.39027035,-0.018391758,0.2069317,0.0800063,-0.4588368,-1.3091931,-1.1420761,0.6927328,0.7239828,1.292814,-0.68116885,0.49624997,-1.4303769,0.6324461,0.4448542,0.78682494
Subject_26,1.8729789,-0.0040522004,-0.13273273,0.701058,0.17572872,1.1569265,0.0051183244,0.34329203,0.60936034,-0.022227444,-0.84512043,-0.9165531,0.029909503,0.7052039,0.9028952,0.71804565,-0.7084414,-0.48010296,0.69341236,0.013990867
Subject_27,-0.7429386,-0.14660072,-1.3538253,-0.52964485,-0.4409476,-1.18415,-0.30560467,0.24678741,-0.6774437,-1.9059823,-0.028068848,-0.087283984,-0.8587168,-0.66602176,-1.4397306,-0.4541211,-1.6341031,-0.8664362,0.4504707,-1.2888477
Subject_28,1.2952893,0.085374475,-1.2969681,-0.13584776,0.5751422,-1.1230342,-0.057313703,-1.0188199,0.2393851,0.26399642,2.1590633,-1.4651996,0.47061747,1.2195072,-0.6044071,1.4552146,1.4607852,-1.2371327,0.48198232,-0.5533778
Subject_29,-1.6126591,0.17067751,1.2674229,-0.055869136,0.25397244,0.07567942,0.26776943,1.0383966,-1.5080975,-0.2961463,-0.5942833,0.9732831,-1.3900265,0.84336317,0.31823087,-0.15459843,0.3710325,-0.37478513,0.1338923,0.5107311
Subject_30,-1.4138656,-1.817155,0.18659702,-1.4727063,-0.8764134,-1.294925,-0.69977325,-0.43567327,0.06372435,0.34145305,2.1371956,-0.39510897,-0.904396,-1.2059169,1.2076516,-0.43049744,-0.6461321,1.0019617,0.64295495,0.6221166
Subject_31,-0.09673833,0.0069315634,0.9792349,-1.1186701,-0.13525984,1.2498819,0.03843721,0.011111824,-0.0116577055,-1.2536246,1.1822466,-0.019889615,-0.56584877,-0.50542396,-0.20315146,0.42689338,0.42374766,-0.02985283,-0.03250241,1.4182284
Subject_32,-0.06313524,0.2602996,0.023666192,-0.93911016,-0.74910975,-0.0076094107,-0.33083686,0.6878714,-0.698425,0.689657,0.7021353,0.1862659,-1.0453695,-0.70341617,-0.0032664312,0.18109758,1.3827019,0.8351763,0.58274966,-0.8541864
Subject_33,-1.4641289,0.21191394,-0.3403552,-0.008865069,-0.15367953,1.9797022,0.096443154,0.31456953,-0.42678285,0.31571195,0.0045452886,1.5181212,0.52005535,1.8113475,-0.94072574,1.5980561,-0.7239797,-0.09350701,0.8807253,0.36263967
Subject_34,-1.2199656,-0.07053253,0.35039786,0.2609979,0.18254158,1.5501091,-0.070237435,-0.111219905,0.717047,-0.3386648,-0.75280935,1.5287838,-0.9793797,-1.3683791,0.5113597,0.03052693,-1.4859767,0.774184,0.030624803,-0.33169317
Subject_35,1.9804912,1.7412688,0.55880046,-1.2913306,-0.12876669,1.0777076,-0.10290405,0.66476154,-0.75387573,-0.6747952,-1.4047906,1.8233191,0.016803836,-0.055412535,-0.76695395,-0.14026591,-0.7638696,1.7746208,0.09508306,0.5808354
Subject_36,0.77295744,2.4295003,1.6865491,-1.1366887,-2.7668478,1.5155091,-0.3379068,0.24200921,-1.6515086,0.6904263,0.32170117,0.34708735,-0.84963745,1.4446137,-2.0250726,-1.0946867,-0.39923778,-0.92162967,0.42415854,0.9362009
Subject_37,-0.05373278,0.820382,1.1752633,1.2228404,-0.07639702,1.1970797,0.10575852,1.4544295,0.690948,-0.7600603,0.7677561,1.0886351,0.16583702,-0.40052083,-0.044191547,0.27248982,0.02366298,1.3875118,0.88776684,-0.39167976
Subject_38,0.505671,0.16846387,-0.8919513,-0.21337934,0.037112474,-1.1480132,-1.0634156,-1.2275057,-0.63370985,-0.23757347,-1.3334682,-1.0530603,0.09489817,-0.27817518,-0.30443665,0.6739068,0.28580445,1.1279687,-0.09723641,0.31146637
Subject_39,-1.9358566,0.25060582,3.1977246,0.42728853,0.17857681,-1.8624111,-0.93790877,0.7096715,0.4755189,2.0381255,1.4804951,1.3989309,-0.29432553,-0.6107055,0.5811399,-0.035639733,1.9719108,-1.1998025,0.22996135,1.3662615
Subject_40,-0.6846979,1.0225724,0.7662543,-0.06521211,-0.7647242,-0.42733172,-0.5393497,-0.14601454,-0.21056415,-1.450585,0.05037537,0.7855183,-0.01895629,-0.3262795,0.33723444,-0.04618828,0.03844731,-1.5637388,-0.07983504,-0.5155885
Subject_41,-0.24395473,-0.9768455,1.4450369,1.1495166,-0.11543668,0.40684745,1.6871369,0.7826434,-0.97979313,-1.0058547,-0.5601598,-0.9173169,1.2497054,-1.2261292,-0.059449356,-0.5286998,-1.1447108,0.8625246,0.29601833,-1.1250814
Subject_42,0.60685974,-0.040240772,-0.101826034,-0.61767644,-1.7593576,0.1707426,-0.018183226,0.47842678,-0.5263138,-0.32975602,0.9384891,-0.11115392,-0.681145,-0.539474,-0.6760259,-0.77564615,-0.7538112,1.1621404,-0.14081174,-0.47990054
Subject_43,-1.1918021,-0.87802666,1.0104626,-2.2150135,-1.0584081,-0.675381,-0.13572355,0.20118073,-0.64585143,-0.888938,0.85279906,1.1416957,-0.013871197,-1.2894704,-0.7805491,0.52991235,-0.82322633,-0.9973061,-0.0075481622,1.6913049
Subject_44,-1.329138,-0.6664932,1.5775806,1.4008939,-2.2806332,1.0794162,-0.11524004,-0.24728628,-0.10370181,-0.19153565,-1.1442866,-0.39950767,0.6680945,-1.4535973,-0.02539316,0.1135316,0.49313295,-1.0286045,0.48939896,-0.080394685
Subject_45,-0.28854454,-0.55432314,1.8252977,-0.14716685,-0.4820152,0.12977585,-0.006755868,-0.4308961,0.020181676,-0.4046665,0.74240977,1.4569196,1.0723162,-0.5222107,0.03206178,0.8330524,-0.5081646,1.0255092,0.9485537,-0.62356293
Subject_46,0.6460305,-1.0057445,0.30801094,0.59556085,-0.5730763,-0.4710683,-0.10944046,-0.73325074,-1.8443246,-0.48824012,2.9994922,-1.7908523,-0.47537214,-2.835164,0.23175368,0.16203558,0.19995065,0.9585787,-1.5736177,0.08101068
Subject_47,-0.2152472,0.6025306,1.0378757,-0.46171185,-0.98423976,-1.8446149,-0.9064211,-0.41697785,0.2991563,-0.8203995,0.2520045,-0.071134835,0.87466115,0.7203378,-1.4692839,0.14349289,-0.12309785,1.6054263,-0.038494334,-1.1014507
Subject_48,-1.2306299,-0.07530209,0.13410676,-0.3056056,-0.05393819,1.7773541,0.3265935,-0.19904168,0.6381791,-0.93400604,0.2581625,-0.60073334,-0.48502362,-1.2714654,-0.66698754,-0.09013065,0.65956676,0.0319822,-1.2564223,0.3306242
Subject_49,-0.9847808,3.2246008,-1.2439358,0.48938265,-4.1847315,0.8558431,-2.0425093,-0.3297643,2.1350534,1.4061353,-0.15126142,-0.32239157,-0.8514267,1.292605,0.5506446,-0.07786219,-0.72230804,-0.585742,1.2387236,1.0708518
Subject_50,0.033665493,0.35079738,-1.1905218,-0.012170613,0.10926822,0.5153211,0.77037174,0.59692115,-0.6490687,-0.057223707,0.62512976,-0.041444372,-1.6772294,-0.6542226,-1.3720903,-0.06989113,-0.019710736,-0.55655533,1.4301962,0.8341655
Subject_51,-0.85662043,1.0603963,0.62355316,-0.065431595,0.66770154,0.14235796,-0.7735325,-0.3091113,0.27758905,-0.63582313,0.32672065,1.1886262,-1.708543,-0.85839367,1.164552,-0.2849679,-0.38782144,-1.0821503,-0.16487639,0.8735374
Subject_52,-1.3222752,1.0155432,0.79029876,-1.807038,-0.2787549,-1.0907362,-0.28253007,0.57405245,-1.1096275,-1.2483965,-0.20670117,0.9212725,-0.04143495,0.86762583,-0.08188446,-1.5133767,0.3480589,0.8262306,0.8580395,-1.2999471
Subject_53,0.87547743,0.48800832,-1.4946772,0.8096879,0.109231874,0.40337282,0.044735126,0.9381889,-0.60155386,-0.5554216,-1.1003158,0.19042033,0.062800355,-0.7427978,0.9297157,-0.67930233,-0.9635346,-0.44922465,0.061527815,-1.0041245
Subject_54,1.9337765,0.8721489,0.3545499,0.81238914,-0.591716,-0.67024887,-0.012308167,-0.23451562,-0.6149534,1.1614779,-0.008170635,-1.340922,-0.54634225,1.6790166,-1.0066082,1.1054114,0.0222874,-1.4151683,-1.1200719,-0.5388287
Subject_55,0.85755676,-0.2152859,0.18659419,-0.25722006,-0.29352808,-0.21786289,-0.012449986,1.0192384,-0.18475078,0.19335113,-1.5824561,-0.9638426,-1.7930363,-2.257424,2.007008,-0.12932472,-0.3851493,1.283007,0.12484134,1.8495364
Subject_56,0.07883153,0.14725544,-0.7953841,-0.5773016,-0.802589,1.056703,-0.07359146,-0.9528412,0.10596938,-1.5476559,-0.65277886,-0.30253413,-1.9656919,-0.8817025,0.6246402,-0.1989362,-0.048704255,-0.9114255,-0.87230104,1.6855874
Subject_57,0.69421345,-0.44244772,-0.32350352,-1.0813104,0.03115381,0.93470275,0.4945626,0.87289613,-0.94426966,1.5805718,-1.0229751,-1.4476035,0.067968875,2.062065,-0.2229226,0.054394115,0.34157595,-0.1260895,1.950442,-1.5526761
Subject_58,1.1700667,-2.2767053,-0.4096988,0.043137882,0.02042595,-1.2985952,-0.86856,1.1357092,-1.1379985,0.24895468,-0.4996442,0.64233005,0.8989001,-1.9662578,0.584145,0.07830154,1.6465986,1.1351677,0.1288208,-1.1246684
Subject_59,1.4959749,-0.79701144,-0.8572632,1.4083835,0.8514418,0.80999535,0.013928846,0.41390818,0.919786,-0.34528536,-2.4574301,-0.62352407,1.2951397,0.6308,-1.4446326,0.86670405,0.025303785,0.5561429,-1.0882313,-1.103925
Subject_60,0.096138164,-0.09464302,0.6353578,0.63395375,0.26400933,-1.3485553,0.04036976,-0.1241113,-0.1599088,1.0534978,0.8462693,-0.86059076,-0.14698198,-0.85082203,-1.1754602,1.2444135,0.32767585,0.5175837,1.6155478,-0.47443646
Subject_61,-1.0467097,1.012316,0.62411743,0.8843028,-1.6450664,0.9834508,-0.5547622,0.57771415,0.44874695,-1.2376853,-0.23056565,0.18374012,-1.2928137,-1.8456788,-1.1835947,-0.23748527,-1.586234,-0.45859972,-1.534409,-0.5006619
Subject_62,2.5286012,-1.103278,0.29545745,1.6806339,-0.22718611,0.43044984,-0.78819793,0.18495558,-0.7995942,-0.00629615,-0.298746,1.3158815,0.08396934,-0.085215434,0.5576091,-0.25731385,0.3931264,-0.31662998,0.98149455,-0.62809515
Subject_63,0.90539104,0.5997402,1.2006838,-1.2820538,1.3641661,0.22830991,-0.017031254,-1.005718,0.8491696,-0.8491251,1.1869543,0.7212444,-0.07379469,0.9231275,0.19526424,0.23798788,-0.14638351,0.8335588,-2.3337476,0.39230162
Subject_64,0.6946135,-0.6556759,-0.16399398,0.7074633,-0.3253766,-2.263671,-1.1329054,0.98686016,-1.4203879,-0.719556,1.2407807,0.66625917,0.46024305,-2.5701432,-0.34521818,-0.6686842,-0.052460898,0.13888527,-0.45477712,0.017112425
Subject_65,0.36071736,0.7116612,-1.0252827,-1.339542,-0.1853146,-0.50781345,-0.2078668,-0.685496,-1.5893655,-0.86529684,-0.58498627,-0.43373984,0.623478,-0.32349187,-1.0906332,-0.6261894,-1.2965571,-1.4724956,1.1296301,0.13291332
Subject_66,0.06456093,2.460714,0.0073314733,0.47497728,-1.0304176,-1.7006778,0.110547975,0.79493326,0.88869345,-2.0381544,0.30744457,0.67253524,0.17439651,-1.0334076,-0.671218,-1.0581586,-0.85115504,-0.12871799,0.2616506,-0.09138318
Subject_67,1.4022663,0.8246639,0.415312,-0.45231396,-0.60065186,-0.36753342,-1.206178,-0.47438514,-1.1429658,-1.291592,-1.2866704,1.1065285,-0.6646085,1.0476342,-1.4973521,-0.5998361,0.21162258,-1.1527478,0.13692902,-1.6714082
Subject_68,-0.5036706,0.22462311,2.4051387,0.6467403,-0.16357896,-1.6256846,0.2887344,-0.026979094,-0.48321855,0.7180527,-1.8525894,1.1358781,0.2825057,-1.5742968,0.7815964,1.698702,0.70298654,0.080800764,0.57968307,0.46090588
Subject_69,-0.28896347,0.14894412,0.0402849,-0.042513713,0.25895116,0.33901414,0.28745037,-0.46069428,-1.6223956,0.093888804,0.03886198,1.1130016,-1.5924363,0.58221555,-0.5873478,0.42471078,-0.43875515,0.21046747,-0.89838403,-2.2871232
Subject_70,-0.32073087,0.14730756,-0.90356946,0.19884577,0.06868908,-1.4031181,0.30783784,-0.30746403,-0.33366868,0.3983335,-0.09092764,-1.8296266,-0.32727113,0.4602003,0.59773284,0.2036941,-1.5899762,1.0174519,0.7548169,-3.2671766
Subject_71,1.2981325,0.43250474,-0.64382684,0.1968948,-1.0093452,0.019841261,0.15126112,0.662115,0.65385604,0.6333503,1.4391919,-0.059795063,0.19741076,0.6023204,-0.37076885,1.0348591,0.7340033,0.28350496,-0.68609685,-1.3830192
Subject_72,0.8393103,0.021387933,-0.2134841,0.9007447,-0.0073457034,0.056915563,-0.20752941,0.7368258,0.93385583,-0.21216068,-0.32246265,1.330499,-0.57222074,-1.1706796,0.079033025,0.8991322,0.45279604,-1.2631099,-1.1067806,0.55590206
Subject_73,0.41823685,0.14865164,-0.20016542,0.60427064,0.023090925,0.4917678,0.13639137,0.16695094,0.2755209,0.6792586,-1.0490166,0.050170224,0.21467616,1.0411528,0.5548172,0.5990068,1.3833423,-0.019359488,1.3271855,-1.2936277
Subject_74,0.22359249,-0.64465386,0.66233355,-0.22179411,1.0241773,0.040434565,-0.29504415,-0.81945866,-0.6253558,0.13390158,-0.32340688,1.7060857,0.1904149,0.5648805,0.036817044,0.2970283,0.177897,-1.7013135,0.92104006,-0.42906556
Subject_75,-0.5954301,2.192223,-1.9529737,0.5284674,-0.9261367,-1.4398651,-0.59458554,-1.9054273,-0.56191254,-1.3540442,0.2774821,-0.25989512,0.4836665,-1.6008376,0.7125357,-1.3702672,-0.0009578272,0.79902226,0.014110059,1.1476213
Subject_76,-0.5402592,-0.298851,0.17454787,-0.059578642,0.37374616,-0.9812472,-0.47873378,0.07033945,-0.15548101,-0.98519534,0.9130342,0.8049528,-1.1689664,-1.1788772,-1.4906088,-1.0569717,-2.677502,0.93493086,0.19772531,-0.51714206
Subject_77,0.18272528,-0.23605958,-0.17111379,0.63561213,-0.11138194,-0.6673929,-0.26467347,0.3622034,0.5795781,-0.94981813,0.17164744,-0.47262758,-0.40515465,-0.91785973,0.46510917,0.71934193,-0.09600943,0.07592373,-0.47085533,-0.36994752
Subject_78,0.67788225,-1.530847,-0.1647481,1.2883263,0.6915778,0.22281316,-1.237324,-0.06455148,0.2973291,-1.4723948,-1.0393189,0.8985325,0.0038780102,0.76303446,-0.85041076,1.0658888,0.11421242,-0.18091439,-0.8622144,1.211925
Subject_79,-0.36705709,0.2166568,0.46262604,0.9682888,0.9447506,0.83014256,0.4087086,-0.021039948,0.39579737,0.06131259,-0.77784395,0.7759555,0.68777496,3.9713404,0.93980163,0.6477035,1.2023958,0.08638439,1.2254413,0.10975445
Subject_80,0.08780553,-0.2527569,-0.5113263,-0.75280577,0.42083746,0.8346387,-0.5369868,-0.29565755,-1.2588129,-1.0881234,-0.12072651,-0.13186394,-0.91454613,-1.182291,0.7989961,0.031128611,-0.52660453,-0.98719853,-1.3790554,0.10826913
Subject_81,-0.18730256,-0.55448234,0.6883458,0.58757216,0.7166919,-0.13301113,1.3326893,-1.19141,-0.85378057,1.3206128,-0.64590997,-0.5619176,0.110750325,1.3212571,0.60732293,1.4951328,0.6872214,0.49736804,-0.9655255,-0.61785084
Subject_82,-1.0103633,0.07132666,-1.1032699,0.92909974,-1.901154,-0.083788045,0.37493354,1.3251538,-0.7228048,0.7515981,-0.09954093,-0.5898015,-0.28822505,-1.3009126,-0.5251463,0.92285883,-0.82815987,-1.186274,0.8263369,0.5098261
Subject_83,-1.583742,0.98028606,-0.098602355,0.9098074,-1.1110886,0.47483462,-2.107341,3.2216733,-1.307671,-0.5046715,-0.99000186,-0.782305,2.2912016,2.699179,1.5391268,3.210313,-1.0457689,-0.7892855,-0.8471704,-0.971637
Subject_84,-0.82591563,-0.072372936,0.44272992,1.6035941,-0.8217962,-1.067498,-1.3227385,0.026829625,-0.9800232,1.4065119,0.20144963,1.3635057,-1.0950893,-0.24744849,0.8095542,-0.18669778,-1.7594529,-0.18978053,1.1331029,0.5445476
Subject_85,0.506033,-0.5419204,-1.0008228,1.7831572,-0.30083686,-2.1157432,0.33815303,0.60120124,-1.0587419,0.46196106,-0.71214634,-1.3326331,0.18177524,-1.6970491,-1.4591297,0.4125529,1.4770883,-0.34792802,-1.0826005,-0.41798046
Subject_86,-0.444882,-0.20350197,0.87263656,0.60836387,-2.558143,0.18773179,0.3632378,-0.7352043,0.5316613,-0.5784424,0.6445506,-1.4105736,-0.023599878,-0.82703185,0.94636154,0.9500472,0.88112694,-0.22049668,0.44223684,0.6036733
